id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4431420950751971,IdboX39Cz,与田祐希 与她与你的七夕礼（五）给yoda的神秘surprise：喜欢yoda的各位朋友们还记得吗，在募捐的最初，我组曾提到过将会有一份特别的惊喜给到与田祐希，可能各位都未曾留意吧今天，这份汇集了各位的爱与热情的礼物，将迎来属于她的主人大屏企划第二篇第二篇是以符合宝宝风格的动物为主题，选自与田宝宝出道以来有纪念的衣服，漂洋过海来看我们的路一定很漫长很辛苦吧，很高兴你可以选做偶像让我们遇见你认识你这是每一位粉丝的心意——见证了对于一位偶像成长的期待，对于一位远渡重洋二度来华的女孩的欢迎，也是对于这样一位拖着病躯仍坚持出演的天使的鼓励。希望我们的小小心意，能够传递给她，告诉她在中国，依然有这么多爱她、支持她的人。也希望届时在现场，与田祐希同样能感受到我们给予她的温暖。26日对与田的应援就拜托大家啦！播放时间：上午11点至晚11点大屏地址：梅赛德斯奔驰中心西南入口处，世博源二楼。地理位置醒目开阔 为参加演唱会必经、必停之处📷 我组也决定在25、26日的下午17:00安排在大屏周围安排合影，届时现场会有具体安排。合影图也将被制作20岁成人礼物纪念册的一部分送给与田祐希本人*由于梅奔西南侧入口通道宽度限制，请各位朋友配合不要在大屏下做长时间的停留，造成人流拥挤*本次活动属于募捐款项之一，大屏费用超出部分由YodaChannel自费补齐*集资明细将于live结束后公布*本次活动所有与田祐希图片使用权均获得乃木坂运营同意*本次活动最终解释权归YodaChannel所有 YodaChannel的微博视频,,,"http://f.video.weibocdn.com/000IEXOElx07y4DhxfKM010412003qfq0E010.mp4?label=mp4_hd&template=960x464.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1589186533&ssig=QCEwGSdJ4W&KID=unistore,video",,2019-10-25,与田祐希超话,86,15,25,,
4431334292274381,Id99b9xFz,与田祐希超话 「NOGIZAKA46 Live in Shanghai 2019」今日份yoda推合影图 ,,"https://wx3.sinaimg.cn/large/005E838yly1g8aksgyd7mj31400u0jzp.jpg,https://wx3.sinaimg.cn/large/005E838yly1g8aktfnrwcj31400u0h12.jpg",,,2019-10-25,与田祐希超话,132,1,37,,
4431218726395454,Id68MqPKu,与田祐希与田祐希手机博 日時: 2019年10月25日 10:26:40  JST件名: 無題因为身体健康没有管理好所以之前宫城的握手会缺席了真的很对不起…对于费心跑一趟的各位从心底里感到十分的抱歉为了接下来不给大家添麻烦和早点恢复健康，我会在努力工作的同时更加注意身体。经纪人发来了花的照片感谢大家送了这么多花（ ; ; ）今天是上海的Live还请前来的各位多多指教！我会加油的！,,https://wx4.sinaimg.cn/large/005E838yly1g8a7jwgi4lj30hs0dcn03.jpg,,,2019-10-25,与田祐希手机博超话,73,1,19,,
4431196274133977,Id5yzhlr3,与田祐希 【乃木攝】Vol.113图源：@一街飛鳥推应援会  #身高排序如果在无重力的宇宙空间里身高就能长？与田、まあやさん、美波在按身高排序站好，与田十分不满的样子（笑）。按照与田的说法是“状态好的时候就有153cm”这样的，“因为重力把身高逐渐压缩了，如果早晨一起来就测身高的话能再高1cm”的感觉（笑）。,,https://wx2.sinaimg.cn/large/005E838yly1g8a4z1upa7j30hf0bwqaq.jpg,,,2019-10-25,与田祐希超话,129,6,102,,一街飛鳥推应援会
4431034760167314,Id1m40HwC,与田祐希超话 via山下美月超话 blog ,,https://wx3.sinaimg.cn/large/005E838yly1g89mfaopaej30zk0qqk5w.jpg,,,2019-10-24,与田祐希超话,90,0,24,,
4431020222750816,Id0YCbxC0,与田祐希 赠与她与你的七夕礼（五）给yoda的神秘surprise：喜欢yoda的各位朋友们还记得吗，在募捐的最初，我组曾提到过将会有一份特别的惊喜给到与田祐希，可能各位都未曾留意吧今天，这份汇集了各位的爱与热情的礼物，将迎来属于她的主人大屏企划：与田宝宝从作为三期生初加入乃木坂大家庭，到在前辈关照下初次站上c位，再到现今已成为能独当一面的偶像。每一单打歌服是与田宝宝向我们努力走来的证明，她最美好的岁月都与你有关这是每一位粉丝的心意——见证了对于一位偶像成长的期待，对于一位远渡重洋二度来华的女孩的欢迎，也是对于这样一位拖着病躯仍坚持出演的天使的鼓励。希望我们的小小心意，能够传递给她，告诉她在中国，依然有这么多爱她、支持她的人。也希望届时在现场，与田祐希同样能感受到我们给予她的温暖播放时间：上午11点至晚11点大屏地址：梅赛德斯奔驰中心西南入口处，世博源二楼。地理位置醒目开阔 为参加演唱会必经、必停之处📷 我组也决定在25、26日的下午17:00安排在大屏周围安排合影，届时现场会有具体安排。合影图也将被制作20岁成人礼物纪念册的一部分送给与田祐希本人*由于梅奔西南侧入口通道宽度限制，请各位朋友配合不要在大屏下做长时间的停留，造成人流拥挤*本次活动属于募捐款项之一，大屏费用超出部分由YodaChannel自费补齐*集资明细将于live结束后公布*本次活动所有与田祐希图片使用权均获得乃木坂运营同意*本次活动最终解释权归YodaChannel所有 YodaChannel的微博视频,,,"http://f.video.weibocdn.com/00207Lcplx07y2RVzhDq010412002oHL0E010.mp4?label=mp4_hd&template=992x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1589186543&ssig=P2HpUIMgJQ&KID=unistore,video",,2019-10-24,与田祐希超话,221,16,177,,
4430948458425908,IcZ6RzlXK,与田祐希超话 新時代のプリンセス・乃木坂46 与田祐希が魅力を放つ「bis的シノワズリの世界」 ,,"https://wx2.sinaimg.cn/large/005E838yly1g89ci8vnahj30gm0ox0wu.jpg,https://wx4.sinaimg.cn/large/005E838yly1g89ci93qtmj30gm0ox411.jpg",,,2019-10-24,与田祐希超话,57,1,13,,
4430939989526214,IcYTcDYcC,与田祐希 YodaChannel在推特和INS上发布了NOGIZAKA46 Live in Shanghai 2019与田祐希的应援企划欢迎各位yoda推点赞、转发、扩散🕊YodaChannel推特：花篮：网页链接免费自制周边：网页链接📷YodaChannel INS花篮：网页链接应援礼包：网页链接神秘礼包：网页链接,,"https://wx2.sinaimg.cn/large/005E838yly1g89bj9jmvxj30ku0dojto.jpg,https://wx4.sinaimg.cn/large/005E838yly1g89bj9cjw6j30ku0ogn1f.jpg",,,2019-10-24,与田祐希超话,77,0,18,,
4430871631094088,IcX6X4ACA,与田祐希 YodaChannel自制免费周边领取指南*YodaChannel发放的所有自制周边均自费出资未动用募捐金额 🎁YodaChannel NOGIZAKA46 Live in Shanghai 2019应援礼包 ：网页链接 🎁YodaChannel NOGIZAKA46 Live in Shanghai 2019应援神秘礼品：网页链接 🎁YodaChannel万粉福利：网页链接*领取时间：下午3:00-5:00（或许会因特殊情况改变，请随时关注微博）*领取地点：梅赛德斯奔驰中心西门附近，具体以旗帜（图四）为准*数量有限 先到先得 不可代领 小小心意 请勿贩卖*本次活动所有与田祐希图片使用权均获得乃木坂运营同意*本次活动最终解释权归YodaChannel所有,,"https://wx1.sinaimg.cn/large/005E838yly1g893o9q3ijj30bc2io161.jpg,https://wx4.sinaimg.cn/large/005E838yly1g893oa3l6lj30bc2io15x.jpg,https://wx3.sinaimg.cn/large/005E838yly1g893o8r62cj31t70q5tcm.jpg,https://wx4.sinaimg.cn/large/005E838yly1g893o8zcjtj30u01e0adh.jpg",,,2019-10-24,与田祐希超话,70,1,40,,
4430690483311789,IcSoMdTxX,与田祐希 赠与她和你的七夕礼（四）💐上海Live花篮介绍致每一位喜欢与田祐希的朋友：你们好首先YodaChannel对各位的热情应援支持表示真挚的感谢，你们的热情想必一定能够传达给yoda宝宝花篮项目是本次的集资金额使用途径之一，本组花篮由金色海岸玫瑰、芭比多头枚、泰迪向日葵、蓝色妖姬、拉丝弗朗、彼岸花、天竺叶、进口尤加利组成。主要的元素是yoda和她最喜欢的动物之一 —— 熊猫。当然，仔细的小伙伴还能从花篮上寻找到其他yoda的动物伙伴哦本次赠与她和你的七夕礼花篮活动，还特别感谢yoda台湾花篮群组的合作让我们一起应援yoda宝宝吧以上就是YodaChannel组的募捐项目之一，再次感谢各位的大力支持,,https://wx2.sinaimg.cn/large/005E838yly1g88iu6700hj32c02c0x6r.jpg,,,2019-10-23,与田祐希超话,210,7,85,,
4430658086409096,IcRywqTiw,与田祐希超话 2019 Autumn&Winter齋藤飛鳥さん&与田祐希さん(乃木坂46)さん💕 ,,https://wx1.sinaimg.cn/large/005E838yly1g88f5wngzjj30rs11in6b.jpg,,,2019-10-23,与田祐希超话,62,0,17,,
4430654760327886,IcRta1niu,与田祐希 赠与她和你的七夕礼（三）📸 23日晚限定花篮KT版合照YodaChannel另外做了一个花篮中的KT版方便大家合照。此KT版是按真人比例做的 大家自行选择带入熊猫角色还是“yoda宝宝”角色 合照地点：1门集合*花篮正在运输中花篮返图稍后*如果你喜欢这块KT版，私信本组或评论留言这块KT版免费送给你*KT版很大很高,,https://wx4.sinaimg.cn/large/005E838yly1g88erp6o1bj30lr0qtqji.jpg,,,2019-10-23,与田祐希超话,64,14,12,,
4430492482421360,IcNfqa9Uc,与田祐希超话 齋藤飛鳥さん&与田祐希さん&山下美月さん(乃木坂46)GRL撮影オフショット💕 ,,"https://wx2.sinaimg.cn/large/005E838yly1g87w56y94xj30u00u00xd.jpg,https://wx2.sinaimg.cn/large/005E838yly1g87w57drvyj30u00u0tgc.jpg,https://wx3.sinaimg.cn/large/005E838yly1g87w57r2m3j30u00u0ah6.jpg",,,2019-10-23,与田祐希超话,48,0,8,,
4430298106254463,IcIbUqf4r,与田祐希超话 【YodaChannel】2019年10月21日「MAQUIA」与田祐希cut翻译①翻译：@YUZU隆 美工：@blue_lou_77 图源@大本麥 ※禁止任何形式无授权转载※無断転載、再配信等は一切お断りします※Unauthorized reproduction prohibited ,,"https://wx1.sinaimg.cn/large/005E838yly1g879tdv5r8j30kq0ujtly.jpg,https://wx4.sinaimg.cn/large/005E838yly1g879tdi3f5j30kx0s7anb.jpg,https://wx2.sinaimg.cn/large/005E838yly1g879tct94oj30kz0ujgyc.jpg,https://wx4.sinaimg.cn/large/005E838yly1g879tf25tmj31ps1ace81.jpg",,,2019-10-22,与田祐希超话,45,1,16,,"YUZU隆,blue_lou_77,大本麥"
4430283975663485,IcHP7nLkx,攒满想念值换一次见面 NOGIZAKA46 Live in Shanghai 2019她终于又回来了 随着live的临近，与田祐希也将第二次踏上上海这片土地。在去年的官方纪录片中，官方对于国内粉丝的热情表达了肯定与称赞。所以今年，我组也将贡献自己的一份绵薄之力，继续让她们感受到我们的爱。我组将提供与田祐希接机款手幅在机场免费发放，具体如下。*手幅由YodaChannel自费出资未动用募捐金额 YodaChannel机场限定无纺布手幅（图1）免费提供 领取条件：想融入机场接机的气氛并想传达自己热情的朋友领取地点：图三 领取数量：每人一张领取方法：在机场寻找带有本组工作牌的志愿者（图2）* 请大家严格遵守机场秩序，遵从机场保安的指示，尊重日方staff的要求，文明应援。切勿做出过激举动给小偶像带来困扰，留下不好的印象。*本组不提供接机相关的信息*数量有限 先到先得 不可代领 小小心意 请勿贩卖   *本次活动所有与田祐希图片使用权均获得乃木坂运营同意*此活动最终解释权归YodaChannel 所有,,"https://wx2.sinaimg.cn/large/005E838yly1g8785t87kvj30ku0kfwjg.jpg,https://wx1.sinaimg.cn/large/005E838yly1g8785sm5bgj31e02qjx6q.jpg,https://wx2.sinaimg.cn/large/005E838yly1g881mwpw3hj31hc1ja7m5.jpg",,,2019-10-22,,80,10,34,,
4430240971152769,IcGHL4PT3,与田祐希超话 【アイレシピつき】SUQQUの限定パレットで上級抜け感EYE！ ,,"https://wx4.sinaimg.cn/large/005E838yly1g87397zlgyj30b40b4wfz.jpg,https://wx4.sinaimg.cn/large/005E838yly1g8739amo7fj30xc0xc136.jpg,https://wx2.sinaimg.cn/large/005E838yly1g87398w4vrj30b40b4gmw.jpg,https://wx1.sinaimg.cn/large/005E838yly1g873994lhkj30b40b4myb.jpg,https://wx4.sinaimg.cn/large/005E838yly1g8739awtmfj30b404g74q.jpg",,,2019-10-22,与田祐希超话,37,0,3,,
4430211325917894,IcFVWoPvU,与田祐希超话 ディオールの限定パレットで完成！ ミステリアスなムード漂うシアーな囲みEYE ,,"https://wx1.sinaimg.cn/large/005E838yly1g86zurfr6wj30b40b40tx.jpg,https://wx2.sinaimg.cn/large/005E838yly1g86zuqvwtoj30xc0xcdq1.jpg,https://wx2.sinaimg.cn/large/005E838yly1g86zur5n1yj30b40b4abe.jpg",,,2019-10-22,与田祐希超话,41,0,2,,
4430151846520488,IcEo0rmha,与田祐希超话 与田祐希 10月22日（火・祝）夢メッセみやぎ 個別握手会 第1部～第5部 欠席のお知らせ ,,https://wx1.sinaimg.cn/large/005E838yly1g86t0tvqyoj30ku0nuk0p.jpg,,,2019-10-22,与田祐希超话,38,5,15,,
4429872858858132,Icx81Bap6,与田祐希超话 乃木恋 ,,"https://wx1.sinaimg.cn/large/005E838yly1g85wyzwzu8j32062o84l9.jpg,https://wx1.sinaimg.cn/large/005E838yly1g85wz0h0rlj32062o8as2.jpg,https://wx2.sinaimg.cn/large/005E838yly1g85wz0o684j30hs0vkjt7.jpg,https://wx2.sinaimg.cn/large/005E838yly1g85wyygn1nj32062o8hdh.jpg,https://wx2.sinaimg.cn/large/005E838yly1g85wyz3syaj32062o87wh.jpg",,,2019-10-21,与田祐希超话,123,3,55,,
4429813579960532,IcvApFNbK,与田祐希超话与田祐希手机博超话 日時: 2019年10月21日 午後1:06:36 JST件名: 無題昨天的照片！   谢谢大家啦！(o^^o) ,,https://wx4.sinaimg.cn/large/005E838yly1g85q64sgs1j30hs0dcgos.jpg,,,2019-10-21,与田祐希手机博超话,77,1,12,,
4429778381552171,IcuFE6vN1,与田祐希超话 2019年10月21日「MAQUIA」与田祐希cut图源@大本麥 ※禁止任何形式无授权转载※無断転載、再配信等は一切お断りします※Unauthorized reproduction prohibited ,,"https://wx2.sinaimg.cn/large/005E838yly1g85m310u5rj31ac1pse89.jpg,https://wx2.sinaimg.cn/large/005E838yly1g85m36y29sj31ac1psnpj.jpg,https://wx2.sinaimg.cn/large/005E838yly1g85m3d1y9uj31ac1psqvb.jpg,https://wx1.sinaimg.cn/large/005E838yly1g85m3jyy8xj31ac1ps1l2.jpg,https://wx1.sinaimg.cn/large/005E838yly1g85m4oxnr8j31ac1ps4qw.jpg,https://wx4.sinaimg.cn/large/005E838yly1g85m4i692xj31ps1acqvb.jpg,https://wx2.sinaimg.cn/large/005E838yly1g85m41sevjj31ac1pshe1.jpg,https://wx3.sinaimg.cn/large/005E838yly1g85m4bxwjdj31ac1psqva.jpg,https://wx3.sinaimg.cn/large/005E838yly1g85m3t915fj31ac1psx6y.jpg",,,2019-10-21,与田祐希超话,99,3,78,,大本麥
4429593136572185,IcpQRrzIZ,与田祐希超话 齋藤飛鳥さん&与田祐希さん&山下美月さん(乃木坂46)GRL撮影オフショット💕 ,,"https://wx2.sinaimg.cn/large/005E838yly1g850uro389j30u00u0tct.jpg,https://wx4.sinaimg.cn/large/005E838yly1g850uszchnj30u00u0gth.jpg,https://wx3.sinaimg.cn/large/005E838yly1g850uso97wj30u00u0q85.jpg,https://wx2.sinaimg.cn/large/005E838yly1g850usdez7j30u00u0tfx.jpg",,,2019-10-20,与田祐希超话,47,2,4,,
4429464958077018,Icmw7xTcu,与田祐希超话与田祐希手机博超话 日時: 2019年10月20日 午後12:46:44 JST件名: 無題三期·四期的live决定啦！11月26日与27日，在代代木体育馆等着大家！加油嗷〜　期待〜今天的握手会也请多多指教^_^ ,,https://wx4.sinaimg.cn/large/005E838yly1g84m4uyg5aj30ck0hsgny.jpg,,,2019-10-20,与田祐希手机博超话,89,1,17,,
4429190814113381,IcfnXhg4R,🎉万粉福利YodaChannel粉丝破万谢谢各位朋友厚爱YodaChannel为大家准备了自费设计スナップラバーバンド500条领取时间：2019.10.25/2019.10.26领取条件 1.关注@YodaChannel2.要求购买过与田祐希官方周边（例如推巾、个人应援棒、个人钥匙扣等）或当日演唱会门票领取领取地点：微博通知*数量有限 先到先得 不可代领 小小心意 请勿贩卖*本组发放的スナップラバーバンド由YodaChannel自费处理*本次活动最终解释权归YodaChannel所有,,https://wx3.sinaimg.cn/large/005E838yly1g83qnd9q6fj31t70q5qb5.jpg,,,2019-10-19,,108,22,60,,YodaChannel
4429173512459374,IceW3ajNk,与田祐希超话与田祐希手机博超话 日時: 2019年10月19日 午後7:21:45 JST件名: 無題接下来也请多多关照(#^.^#)期待活动！ ,,https://wx4.sinaimg.cn/large/005E838yly1g83onsibqoj30hs0d2wgz.jpg,,,2019-10-19,与田祐希手机博超话,125,1,47,^.^,
4429111830826200,Icdkz3sVO,与田祐希超话 乃木坂46写真集『乃木撮VOL.02』が講談社より12月17日（火）発売！GIF ,,"https://wx3.sinaimg.cn/large/005E838yly1g83hki8bc9g308j0ciu0y.gif,https://wx3.sinaimg.cn/large/005E838yly1g83hktk4isg304t08lqdr.gif,https://wx4.sinaimg.cn/large/005E838yly1g83hkjoj7cg30b40bmu0y.gif,https://wx2.sinaimg.cn/large/005E838yly1g83hklrxm6g30b40bmb2b.gif,https://wx2.sinaimg.cn/large/005E838yly1g83hkupe4yg308i09c1kz.gif,https://wx1.sinaimg.cn/large/005E838yly1g83hko2qeig30af0c1e83.gif,https://wx2.sinaimg.cn/large/005E838yly1g83hkq6jxzg30cs0c47wj.gif,https://wx4.sinaimg.cn/large/005E838yly1g83hktayuag304t09s7wh.gif,https://wx2.sinaimg.cn/large/005E838yly1g83hksb92ig304t09s7wi.gif",,,2019-10-19,与田祐希超话,95,3,49,,
4429095737417189,IccUBv7y5,与田祐希超话 乃木坂46写真集『乃木撮VOL.02』が講談社より12月17日（火）発売！与田祐希さんの自撮り動画です！😊😊😊😊 YodaChannel的微博视频 ,,,"http://f.video.weibocdn.com/003NvC0Plx07xUoLvjVC010412008XXg0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1589186661&ssig=VsovEzCpYx&KID=unistore,video",,2019-10-19,与田祐希超话,47,0,12,,
4426652681303903,Ibbmc5tcH,与田祐希超话 齋藤飛鳥さん与田祐希さん&山下美月さん(乃木坂46)GRL撮影オフショット💕 ,,"https://wx3.sinaimg.cn/large/005E838yly1g7vn5dcy2rj30u00u0jx5.jpg,https://wx4.sinaimg.cn/large/005E838yly1g7vn5cy6dlj30u00u044r.jpg",,,2019-10-12,与田祐希超话,55,1,9,,
4426610037504771,IbafpvukH,与田祐希超话与田祐希手机博超话 日時: 2019年10月12日 午後2:16:54 JST件名: 無題﻿台风天要小心啊(＞人＜;) ,,,,,2019-10-12,与田祐希手机博超话,64,1,12,,
4426463023316243,Ib6qidUHN,与田祐希超话 via山下美月超话 blog ,,https://wx1.sinaimg.cn/large/005E838yly1g7v1d8ijq8j30qo0zkwi7.jpg,,,2019-10-12,与田祐希超话,67,2,18,,
4426247339318915,Ib0OpD6h5,与田祐希超话与田祐希手机博超话 日時: 2019年10月11日 午後4:56:44 JST件名: 無題今天的のぎおび中止了真的很抱歉、、、能尽早再开就好了…到时还会再告知的！(＞人＜;) ,,,,,2019-10-11,与田祐希手机博超话,45,3,6,,
4426195988759748,IaZtAAKOg,与田祐希超话 【お知らせ】本日14時45分頃から配信予定の「のぎおび」ですが、急遽スケジュールに変更が生じたため配信を休止とさせて頂きます。次回は10/15(火)の配信予定となります。何卒ご了承のほど、よろしくお願い致します。 ,,https://wx3.sinaimg.cn/large/005E838yly1g7u6p6rg04j30p00jajvu.jpg,,,2019-10-11,与田祐希超话,42,2,5,,
